11:25:13,-55.5,1
11:25:13,-57.0,1
11:25:13,-57.0,1
11:25:13,-60.0,4
11:25:14,-58.5,4
11:25:14,-53.0,1
11:25:14,-53.0,1
11:25:14,-54.0,1
11:25:14,-58.0,1
11:25:14,-60.5,1
11:25:27,-68.5,4
11:25:27,-65.5,1
11:25:27,-58.5,1
11:25:27,-57.5,1
11:25:27,-56.5,1
11:25:27,-57.5,1
11:25:28,-62.5,1
11:25:28,-59.0,1
11:25:28,-66.0,1
11:25:28,-67.5,1
11:25:28,-66.5,1
11:25:28,-66.5,1
11:25:32,-64.5,4
11:25:32,-63.0,4
11:25:32,-60.5,1
11:25:32,-60.0,1
11:25:33,-62.0,4
11:25:33,-57.0,4
11:25:33,-53.5,4
11:25:33,-56.0,4
11:25:33,-58.0,4
11:25:33,-59.5,4
11:25:33,-58.0,4
11:25:33,-57.5,1
11:25:33,-56.0,1
11:25:33,-55.0,1
11:25:33,-56.0,1
11:25:35,-61.0,4
11:25:35,-58.5,4
11:25:35,-52.0,4
11:25:35,-52.5,4
11:25:35,-55.0,1
11:25:35,-55.0,1
11:25:36,-53.0,4
11:25:36,-52.5,4
11:25:36,-58.5,1
11:25:36,-60.0,1
11:25:39,-66.0,4
