11:23:13,-62.5,4
11:23:13,-62.5,4
11:23:13,-67.5,4
11:23:14,-60.0,4
11:23:14,-66.0,4
11:23:14,-63.0,4
11:23:14,-63.5,1
11:23:14,-62.5,4
11:23:14,-62.5,4
11:23:14,-65.5,1
11:23:14,-66.0,1
11:23:14,-63.0,4
11:23:14,-63.0,4
11:23:14,-64.5,1
11:23:14,-64.0,1
11:23:14,-62.5,4
11:23:14,-61.5,4
11:23:14,-61.5,1
11:23:14,-61.0,1
11:23:14,-61.0,4
11:23:14,-60.5,4
11:23:14,-60.0,1
11:23:14,-60.5,1
11:23:15,-61.0,4
11:23:15,-61.5,4
11:23:15,-61.0,1
11:23:15,-61.5,1
11:23:15,-61.0,4
11:23:15,-60.5,4
11:23:15,-61.5,1
11:23:15,-63.0,1
11:23:15,-60.5,4
11:23:15,-60.5,4
11:23:15,-61.5,1
11:23:15,-61.5,1
11:23:15,-57.5,1
11:23:15,-58.0,1
11:23:15,-64.0,4
11:23:15,-64.5,4
11:23:15,-59.0,1
11:23:15,-59.0,1
11:23:15,-60.0,1
11:23:15,-60.5,1
11:23:15,-61.5,1
11:23:15,-61.0,1
11:23:15,-61.5,1
11:23:15,-62.0,1
11:23:15,-62.5,1
11:23:16,-63.5,1
11:23:16,-65.0,1
11:23:16,-64.5,1
11:23:16,-67.0,4
11:23:16,-66.0,4
11:23:16,-65.5,4
11:23:16,-67.0,4
11:23:16,-67.5,4
11:23:16,-67.5,4
11:23:16,-66.5,1
11:23:16,-66.0,1
11:23:17,-66.0,1
11:23:17,-65.5,1
11:23:17,-65.5,1
11:23:17,-64.5,1
11:23:17,-65.5,1
11:23:17,-67.0,1
11:23:17,-67.5,4
11:23:17,-66.5,4
11:23:17,-65.0,1
11:23:17,-65.5,1
11:23:17,-65.0,1
11:23:17,-64.5,1
11:23:17,-61.5,4
11:23:17,-62.5,4
11:23:17,-63.5,1
11:23:17,-63.5,1
11:23:17,-62.5,4
11:23:17,-61.5,4
11:23:17,-63.5,1
11:23:17,-63.5,1
11:23:18,-60.5,4
11:23:18,-60.5,4
11:23:18,-63.0,1
11:23:18,-62.5,1
11:23:18,-60.5,4
11:23:18,-60.5,4
11:23:18,-63.5,1
11:23:18,-62.5,1
11:23:18,-60.5,4
11:23:18,-61.0,4
11:23:18,-62.5,1
11:23:18,-62.5,1
11:23:18,-60.0,4
11:23:18,-59.5,4
11:23:18,-62.5,1
11:23:18,-62.5,1
11:23:18,-60.0,4
11:23:18,-60.0,4
11:23:18,-61.5,1
11:23:18,-61.5,1
11:23:18,-60.0,4
11:23:18,-60.0,4
11:23:18,-61.0,1
11:23:18,-60.0,4
11:23:18,-60.5,4
11:23:18,-61.0,1
11:23:18,-61.0,1
11:23:18,-60.5,4
11:23:19,-61.0,4
11:23:19,-62.5,1
11:23:19,-62.5,1
11:23:19,-60.5,4
11:23:19,-60.5,4
11:23:19,-64.5,1
11:23:19,-64.0,1
11:23:19,-61.0,4
11:23:19,-61.0,4
11:23:19,-65.0,1
11:23:19,-65.0,1
11:23:19,-60.5,4
11:23:19,-60.5,4
11:23:19,-63.5,1
11:23:19,-63.0,1
11:23:19,-60.5,4
11:23:19,-60.0,4
11:23:19,-63.5,1
11:23:19,-63.0,1
11:23:19,-61.0,4
11:23:19,-60.5,4
11:23:19,-64.0,1
11:23:19,-65.0,1
11:23:19,-66.0,1
11:23:19,-66.0,1
11:23:19,-60.0,4
11:23:20,-60.0,4
11:23:20,-64.5,1
11:23:20,-65.0,1
11:23:20,-60.0,4
11:23:20,-60.0,4
11:23:20,-63.5,1
11:23:20,-63.5,1
11:23:20,-61.0,4
11:23:20,-61.0,4
11:23:20,-63.5,1
11:23:20,-63.5,1
11:23:20,-62.0,4
11:23:20,-62.5,4
11:23:20,-63.5,1
11:23:20,-63.5,1
11:23:20,-63.5,4
11:23:20,-64.5,4
11:23:20,-64.0,1
11:23:20,-64.0,1
